date,replies,retweets,favorites,mentions,hashtags,text
3/2/20 18:45,1,0,3,@wvhouse,,"FYI, to anyone who fought to keep PPAs amendments off the @wvhouse floor, SB 802 is totally a.PPA and the PSC is mum. Also, ask yourselves why youäó»d vote FOR that (for gas), but you wouldnäó»t fight for renewable PPAs."
3/2/20 18:45,1,0,3,@HannonArmstrong @JeffEckel @MadMoneyOnCNBC,#ACOREMember,"What can Wall Street do to demonstrate itäó»s serious about climate change? According to #ACOREMember @HannonArmstrong's CEO @JeffEckel, there are three steps executives can take. Catch the clip from @MadMoneyOnCNBC:"
3/2/20 18:45,0,0,0,,,CA is gonna have to up it's game in implementing solar/renewable-powered desalination/reverse osmosis plants. 
3/2/20 18:45,0,0,0,,,"Vassar College in New York has committed to transition their entire campus to renewable energy, aiming to achieve carbon-neutrality by 2030. The plan will cut carbon emissions by 2,500 tons per year äóî and hopefully more universities will follow the lead. "
3/2/20 18:44,0,0,0,,,Using hydrogen to fuel heavy transport could unlock constrained renewable wind and solar too! 
3/2/20 18:44,0,0,0,,,Schneider Electric is bringing tech-focused renewable energy to Norway http://dlvr.it/RR66RF
3/2/20 18:44,0,0,0,,,"The HyChain project, part of this program, is focused on a strategic understanding of the drivers behind global emergence of future renewable hydrogen value chains. "
3/2/20 18:44,0,0,1,,#Energy #Renewables,Via CleanTechnica: What If There Was An Electric Bike Inspired By Teslaäó»s Cybertruck? (Video) http://dlvr.it/RR66JR #Energy #Renewables
3/2/20 18:43,0,0,0,,,"USA should be leading not following in reducing carbon emissions, developing renewable energy and advancing green technologies. But instead we have Trump, tanking the stock market with his inept and tone deaf response to a global pandemic. Sad."
3/2/20 18:43,0,0,0,@michigansierra,#mikeberkowitz,äóìWe feel like it is a civil right to be able to create your own energy and not be dependent on a corporate monopoly utility company.äó #mikeberkowitz @michigansierra Michigan lawmakers weigh renewable energy expansion 
3/2/20 18:43,0,0,0,,,Wind is the second most important renewable energy source in Canada. It accounts for 3.5 per cent of electricity generation in Canada. https://www.nrcan.gc.ca/energy/energy-sources-distribution/renewables/about-renewable-energy/7295
3/2/20 18:42,1,0,0,,,"At the very least CA was 100% äóìclean energyäó, not 100% renewable. Can you please correct your tweet?"
3/2/20 18:42,0,0,0,,,Wind is the second most important renewable energy source in Canada. It accounts for 3.5 percent of electricity generation in Canada.
3/2/20 18:42,0,1,5,,,"I know right, Lipton just died, why are they crying over a guy famous for stashing thousand of renewable energy patents in their basement that he either scammed or outright forced out of the public domain?! "
3/2/20 18:42,0,0,0,,#VoteRedToSaveAmerica,"#VoteRedToSaveAmerica We need renewable energy, not drilling/fracking/oil spills!! "
3/2/20 18:41,0,0,0,,#renewableenergy,"Canada, with its large landmass and diversified geography, has substantial renewable resources that can be used to produce energy; these resources include moving water, wind, biomass, solar, geothermal, and ocean energy. #renewableenergy https://www.nrcan.gc.ca/energy/energy-sources-distribution/renewables/about-renewable-energy/7295"
3/2/20 18:41,2,0,0,,,I see - isn't electronics recycling a huge issue by itself & not necessarily one that renewable contribute to moreso than other industries (even without increases in PV that's still something we're dealing with) and the lifecycle for PV is a lot longer than consumer electronics?
3/2/20 18:41,2,0,1,@brendawambui,,"So, my hotel, ukiangalia website, claims to be opposite the eye of London. @brendawambui sema uongo Why are people like this?"
3/2/20 18:41,0,0,0,,,"https://www.ecres.net/ Dear Colleagues, We cordially invite you to participate at the Eight European Conference on Renewable Energy Systems (ECRES2020). The event is going to be organized in Istanbul / Turkey onäó_ https://www.instagram.com/p/B9Pd4sYjDyl/?igshid=1gk91zjlotnzt"
3/2/20 18:41,1,2,17,,,"Students have written to the Head of Governors, the Head of Finance and the Headteacher asking 1) Can the school swap to a renewable energy supplier please? 2) Can we get solar panels on the school roof? Told today both items are on the agenda for the next financial meeting "
3/2/20 18:39,1,0,0,,,"While I support Scottish independence, oil doesn't last forever and reliance on scarce resources like that can bite a nation in the ass. I think we need to move towards renewable energy."
3/2/20 18:39,0,4,6,,#clean #renewable #waterpower,Fantastic news! Collaboration between provinces and the sharing of #clean #renewable #waterpower is a win win for all. 
3/2/20 18:38,0,0,0,,,Forbes: Renewable Energy Provides Growing Source Of Skilled Jobs For Africa And Asia :: Power For All 
3/2/20 18:38,1,1,0,,#cleanenergy,"Santa Barbara is embracing 100%, renewable energy &amp; has voted to join the CA Choice Energy Authority! This means the city can choose where their power comes from, distributed through existing power lines. We're excited SB is choosing #cleanenergy!"
3/2/20 18:34,2,0,0,,,The cheaters are the ones that are ruining democracy. The bogey man is us. Have you ever read Das Kapital? Iäó»m more afraid of capitalism that racketeered the Middle East to advance Carbon instead of renewable energy. Wall Street is dysfunction on crack.
3/2/20 18:33,0,0,1,,,"Ja, saj bo janez od tebe kupoval beton"
3/2/20 18:33,0,0,0,,,"""Media"". Owned by. Investors in the multi trillion dollar Green industry, there is no way they are going to lose that, they'd rather we all rely on expensive renewable energy than warm our homes with relatively cheap Gas They virtue signal, we get less. "
3/2/20 18:32,0,0,0,,,Why do you want poor people to be unable to get vaccinated? Good news is at least we've got renewable energy sorted. We'll be able to power the whole country off of the rotational energy generated by Jonas Salk spinning in his grave.
3/2/20 18:32,0,0,0,,,reliable renewable power: 
3/2/20 18:31,0,0,0,,#cloudhosting #webhost,"Get Œ£5 off @http://Krystal.co.uk web hosting using discount code: KH5. UK based SSD #cloudhosting, unlimited bandwidth, 100% renewable powered. 2018 ISPAs Best Host Winner. Ranked no.1 #webhost on Trustpilot. https://krystal.co.uk/i/4a4ba0 [625]"
3/2/20 18:31,1,0,2,@bitflipped,,One for @bitflipped as his landed a bad joke the other day... What did one wind turbine say to the other wind turbine who asked it what it thought about renewable energy? Iäó»m a big fan.
3/2/20 18:31,0,0,0,,,Where does electricity come from? Today we compared renewable and non-renewable sources. 
3/2/20 18:31,0,0,0,,#Indonesia #Renewable #Energy #Geothermal,#Indonesia: New #Renewable #Energy Legislation Will Not Include #Geothermal - For Now https://geothermalresourcescouncil.blogspot.com/2020/03/indonesia-geothermal.html äóìThe pricing policy for geothermal energy will be regulated under a different regulation.äó
3/2/20 18:31,0,0,0,,,About the future of renewable energy 
3/2/20 18:30,0,0,0,,,Anyone want Œ£50 free gas and electric...feel free to use my code. Its all renewable too so you can feel awesome about switching 
3/2/20 18:30,0,0,0,,#renewable #electricity #gas #green #SaveOurPlanet,"Want #renewable #electricity and #gas? Switch to Octopus Energy in 2 mins flat, all online, and get yourself Œ£50 FREE credit. Go #green today and help #SaveOurPlanet https://share.octopus.energy/wheat-dog-423 [400]"
3/2/20 18:30,0,0,1,,#ClimateChange #ClimateActionNow,"Vote for whoever youäó»d like. Bernie, Biden, Warren, Bloomberg, Trump. Just know that #ClimateChange is very real and if your candidate is unwilling to stand up to the fossil fuel industry and implement renewable energy, the rest of their policies are moot. #ClimateActionNow"
3/2/20 18:29,0,0,0,,,"Making new renewable technologies exist makes sense by govt like they built geothermal and hydro plants. ie Solar fuel for aviation (hard to decarbonize sector) There are no plants commercial yet, but it is a tech for a sustainable future. Writing about it"
3/2/20 18:28,0,4,19,@wutrain @MattOMalley,#Go100MA #mapoli,Great news: The Boston City Council passed a resolution supporting the Decker/Garballey 100% Renewable Energy Act. 100% renewable electricity by 2035 100% renewable heating &amp; transportation by 2045 TY @wutrain &amp; @MattOMalley for leading this resolution! #Go100MA #mapoli
3/2/20 18:28,1,0,0,,,I'm all for renewable energy but I don't think wind farms are the answer.
3/2/20 18:27,0,0,0,,,"Electric vehicles get there power from the grid. The power grid primary source of energy is Nuclear, Gas and Coal. So what makes this a renewable sustainable eco friendly alternative to combustion engines"
3/2/20 18:27,0,0,0,,,"She's talking bollox (again). The Green New Deal is about sustainable growth, funding renewable technologies, creating sustainable jobs and mitigating climate change. Oh, and stop subsidising fossil fuel companies. "
3/2/20 18:25,0,0,0,,,"I donäó»t understand how some people canäó»t get behind renewable energy. Renewable energy is possibly the closest thing any of us will ever get to interplanetary travel and if thatäó»s not reason enough, donäó»t talk to me."
3/2/20 18:25,0,0,0,,,"New keychains online! Made from renewable raw materials! @Durham, North Carolina https://www.instagram.com/p/B9PcD5yH2jd/?igshid=1a1k5eoq5prhu"
3/2/20 18:24,0,0,0,,,"Itäó»ll come out of your prostate masturbation fund and thankfully that is a natural and renewable resource. Your fake charity kids will still have what that had prior, their imaginary existence in a feckless mind."
3/2/20 18:24,1,0,0,,,...then you're talking about a version of renewable energy which doesn't currently exist &amp; isn't deployable w/in your own proposed 10-year timeframe.
3/2/20 18:23,0,0,0,,,Kaj takega bi rabili tudi v LJ
3/2/20 18:22,0,1,1,,#Itspossible #emissions #climatestrike #Africaclimateweek #ClimateAction #esg #RE100,"#Itspossible to greenwash the world eg high-carbon fossilfuel plastic/biomass 'energy-to-waste' incineration, called 'renewable power' yet more energy wasted, than tiny amount created https://derbyfoe.com/co2-from-plastics-biomass-incineration-wid-definition/ #emissions #climatestrike #Africaclimateweek #ClimateAction #esg #RE100"
3/2/20 18:22,0,0,0,,,"How did wind power just become America's biggest renewable energy? | Wind power finally knocked hydroelectric out of the top spot, and renewables are now on track to surpass natural gas by 2050. via /r/technology "
3/2/20 18:22,0,0,1,,#renewable #power,Great news for Britainäó»s most cost-effective #renewable #power generators
3/2/20 18:22,0,0,0,,,"My answer to If fossil fuels are in limited supply, wouldnäó»t more people want renewable energy even if they don't believe in climate change? https://www.quora.com/If-fossil-fuels-are-in-limited-supply-wouldn-t-more-people-want-renewable-energy-even-if-they-dont-believe-in-climate-change/answer/Charlie-Richmond-5?share=bd419615"
3/2/20 18:20,1,0,0,,,"The conclusion of the paper? ""So, what I am saying is that the costs of this phaseout in a future grid do not necessarily have to be as high as the ones cited in the paper. It all depends on the economics of the renewable grid."""
3/2/20 18:19,1,0,0,,,"w/ nuclear, as w/ all non-renewables, we must constantly extract more fuel in order to generate power. with renewable there's extraction required up-front but it's not continuous, materials/kwh goes down over time, and you can recycle the materials, they don't become toxic waste."
3/2/20 18:19,0,1,4,@wutrain @MattOMalley @MarjorieDecker @seangarballeyMA,#go100MA,Thank you to @wutrain and @MattOMalley for championing this resolution in support of the 100% Renewable Energy Act filed by @MarjorieDecker &amp; @seangarballeyMA. #go100MA
3/2/20 18:18,1,0,0,,,I think there is a case to be made for H2 as a bridge fuel as a way to crowd out/replace natgas. Your right that probably not significant for transport. I wonder if this is a positive selling point for renewable folks wary about nuclear?
3/2/20 18:16,0,0,0,,#SpainForClimate,Renewable energy continues to grow in Spain - Grew by 10.7% in 2018 - Contributes 10.5 billion euros to the GDP - Generates 38.1% of the electricity - Prevents 57M tonnes of CO2 emissions going into the atmosphere #SpainForClimate https://www.thisistherealspain.com/en/modernity/renewable-energy-continues-to-grow-in-spain/
3/2/20 18:16,1,0,0,,,Agriculture. Tech. Renewable energy. Rare-earth minerals. Diversification. Is Alberta is finally getting the message that oil and gas jobs aren't coming back? 
3/2/20 18:15,1,0,3,,,"During the five-years from the end of 2004 through 2009, worldwide renewable energy capacity ---- at rates of 10äóñ60 percent annually for many technologies."
